"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","DECIMALS_DISPLAYED","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:NDGAIN(1.0.1)","IND.VSD_NUM.A","OBS_VALUE","India","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.042809014","0.033210754","0.024624021","0.019653183","0.01874076","0.017761836","0.017914717","0.020018602","0.022629077","0.022629077"
"IMF.STA:NDGAIN(1.0.1)","OMN.VSD_NUM.A","OBS_VALUE","Oman","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.028127741","0.021058337","0.022878194","0.03630358","0.036948146","0.031901177","0.041324093","0.051994531","0.048872089","0.048872089"
"IMF.STA:NDGAIN(1.0.1)","NER.VSD_NUM.A","OBS_VALUE","Niger","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.151618085","0.143382576","0.145341167","0.147441564","0.14570313","0.149958591","0.150361013","0.150859817","0.147831593","0.147831593"
"IMF.STA:NDGAIN(1.0.1)","UKR.VSD_NUM.A","OBS_VALUE","Ukraine","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","-0.097281247","-0.095587154","-0.09021847","-0.085613371","-0.081066523","-0.078969121","-0.072361254","-0.084153585","-0.075958953","-0.075958953"
"IMF.STA:NDGAIN(1.0.1)","NZL.VSD_NUM.A","OBS_VALUE","New Zealand","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","-0.08234957","-0.072423983","-0.068303398","-0.067705645","-0.059569631","-0.059513219","-0.052470204","-0.038473334","-0.036494086","-0.036494086"
"IMF.STA:NDGAIN(1.0.1)","PLW.VSD_NUM.A","OBS_VALUE","Palau, Republic of","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.074043092","0.064546072","0.065397568","0.0618519","0.061239202","0.068339836","0.061975538","0.068240819","0.071278958","0.071278958"
"IMF.STA:NDGAIN(1.0.1)","ZWE.VSD_NUM.A","OBS_VALUE","Zimbabwe","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.033130223","0.036469205","0.047335839","0.030679028","0.024373538","0.027307466","0.023929659","0.021744831","0.018495556","0.018495556"
"IMF.STA:NDGAIN(1.0.1)","LSO.VSD_NUM.A","OBS_VALUE","Lesotho, Kingdom of","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","-0.00703336","-0.007557767","-0.007428213","-0.008710075","-0.010224189","-0.011014978","-0.01194442","-0.009541497","-0.010308566","-0.010308566"
"IMF.STA:NDGAIN(1.0.1)","GUY.VSD_NUM.A","OBS_VALUE","Guyana","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.008565588","0.011038022","0.013136942","0.008414623","0.006676688","-0.011089347","0.001483038","0.053877165","0.092825799","0.092825799"
"IMF.STA:NDGAIN(1.0.1)","MEX.VSD_NUM.A","OBS_VALUE","Mexico","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","-0.054599684","-0.050540727","-0.048681632","-0.047580612","-0.045768223","-0.05255077","-0.047813407","-0.037810942","-0.034497716","-0.034497716"
"IMF.STA:NDGAIN(1.0.1)","IDN.VSD_NUM.A","OBS_VALUE","Indonesia","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.005306378","0.006696513","0.004758569","0.002746274","-0.021454637","-0.023699907","-0.024211567","-0.02145475","-0.016782206","-0.016782206"
"IMF.STA:NDGAIN(1.0.1)","MHL.VSD_NUM.A","OBS_VALUE","Marshall Islands, Republic of the","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.07074326","0.070337616","0.070022282","0.068590347","0.117730838","0.116396285","0.117107313","0.1194251","0.120550297","0.120550297"
"IMF.STA:NDGAIN(1.0.1)","MDG.VSD_NUM.A","OBS_VALUE","Madagascar, Republic of","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.076739937","0.07449038","0.071819174","0.070321072","0.073692881","0.073512382","0.074761314","0.073968949","0.072176211","0.072176211"
"IMF.STA:NDGAIN(1.0.1)","KWT.VSD_NUM.A","OBS_VALUE","Kuwait","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.000808864","-0.009106428","0.003970156","0.017375758","0.014244487","-0.007993283","0.015762643","0.02459098","0.015590779","0.015590779"
"IMF.STA:NDGAIN(1.0.1)","PHL.VSD_NUM.A","OBS_VALUE","Philippines","Vulnerability score, GDP-Adjusted (Delta)","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-07-10T18:00:56.194184600Z","2026-07-10T18:00:56.250519100Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.002084173","0.002156854","0.001576106","0.000557374","-0.006791278","-0.013192329","-0.016635583","-0.016775429","-0.015833409","-0.015833409"
